EmployeeID,FirstName,LastName,Gender,Age,State,DistanceFromHome (KM),BusinessTravel,Ethnicity,Education,EducationField,MaritalStatus
90EB-28D4,Veronique,Tremelling,Female,24,CA,29,Frequent Traveller,Black or African American,No Formal Qualifications,Economics,Single
E399-E4F6,Edan,Fechnie,Male,24,CA,31,Some Travel,American Indian or Alaska Native,Masters,Marketing,Married
BEE2-8052,Letta,Mattea,Female,26,IL,45,Some Travel,Black or African American,Bachelors,Computer Science,Single
0DC1-7EE4,Juliette,Nissle,Female,25,CA,28,No Travel ,White,Masters,Other,Single
63D2-F412,Bab,Antonelli,Female,25,CA,3,Some Travel,White,No Formal Qualifications,Marketing,Married
4467-6B8F,Shandeigh,Plott,Female,26,NY,28,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Information Systems,Divorced
0626-7020,Ketti,Carney,Female,24,CA,7,No Travel ,Black or African American,High School,Information Systems,Married
C0B9-E4C1,Illa,MacPherson,Female,25,NY,40,Some Travel,White,High School,Computer Science,Married
16B6-9C29,Claribel,Hebron,Female,26,CA,18,Some Travel,White,High School,Marketing ,Single
3A36-DA50,Leia,Jackes,Female,24,CA,26,Some Travel,White,Bachelors,Information Systems,Married
5609-8585,Matthieu,Oulet,Male,24,CA,2,No Travel ,American Indian or Alaska Native,Masters,Marketing ,Single
4971-33F9,Fremont,Ackenson,Male,41,NY,28,Some Travel,American Indian or Alaska Native,Masters,Business Studies,Divorced
FC24-43F6,Stevana,Djorvic,Female,26,CA,33,Some Travel,Black or African American,Bachelors,Computer Science,Married
E73A-F20A,Antonino,Woodhams,Male,33,CA,30,Frequent Traveller,White,High School,Computer Science,Married
B57F-B5CE,Adriano,Blackshaw,Male,26,CA,23,Some Travel,White,Doctorate,Information Systems,Married
1D32-9620,Eldredge,Probyn,Male,23,CA,39,Some Travel,Other ,High School,Human Resources,Married
5A78-0F17,Wilfred,Jasik,Male,26,CA,39,Some Travel,Black or African American,Bachelors,Marketing ,Married
D045-B6CA,Petrina,Inkpin,Female,26,CA,34,Some Travel,Black or African American,Masters,Information Systems,Married
0EA5-3A95,Brooks,Lackeye,Female,25,NY,22,Some Travel,Mixed or multiple ethnic groups,Bachelors,Business Studies,Married
36E1-3DDF,Connie,Widocks,Non-Binary,24,CA,26,Some Travel,Black or African American,High School,Computer Science,Single
35D2-818A,Sonja,Crone,Female,26,CA,16,Frequent Traveller,White,Masters,Other,Married
2BD8-20A6,Berna,Patnelli,Female,35,NY,38,Frequent Traveller,Mixed or multiple ethnic groups,Doctorate,Information Systems,Single
84E7-02D4,Padraic,MacParlan,Male,26,CA,41,Some Travel,White,Doctorate,Business Studies,Married
7D2D-3831,Davon,Swetland,Male,25,NY,16,Some Travel,Black or African American,Bachelors,Information Systems,Divorced
FB4B-067E,Adan,Sunderland,Female,31,NY,42,Some Travel,White,Bachelors,Computer Science,Married
1243-8B63,Jourdain,Kither,Male,26,NY,17,Some Travel,Black or African American,Masters,Business Studies,Married
D75C-3E43,Clint,Widdicombe,Male,25,CA,24,Some Travel,Native Hawaiian ,Masters,Other,Divorced
3747-3110,Sarge,Antowski,Male,23,NY,12,Some Travel,Black or African American,Bachelors,Computer Science,Married
05F0-6F7B,Ashlee,Mc Combe,Female,24,NY,5,Some Travel,White,No Formal Qualifications,Information Systems,Single
D712-9E1C,Audi,Pibworth,Non-Binary,24,IL,8,Some Travel,Black or African American,High School,Economics,Single
BBE1-D4A5,Fransisco,Minerdo,Male,24,NY,12,Some Travel,White,Bachelors,Computer Science,Single
B1BC-0011,Rea,Legister,Female,23,NY,37,Some Travel,White,High School,Business Studies,Divorced
3653-D544,Adria,Smurfit,Female,25,IL,21,Frequent Traveller,Black or African American,High School,Technical Degree,Married
A53B-DF3C,Sadye,Wiggin,Female,22,NY,2,Some Travel,White,Masters,Computer Science,Married
9BE8-2C44,Bail,Elsworth,Male,25,IL,42,Frequent Traveller,Black or African American,Bachelors,Marketing ,Married
5639-70C0,Trudi,Evens,Female,36,IL,31,Some Travel,Black or African American,Masters,Human Resources,Divorced
3C78-06E7,Konstantin,Muldownie,Male,24,CA,7,Some Travel,Asian or Asian American,Masters,Information Systems,Married
BBD0-FB7D,Edin,Savill,Female,23,NY,19,Some Travel,Mixed or multiple ethnic groups,Masters,Economics,Divorced
106F-F7C7,Amelia,Izard,Female,25,NY,13,Some Travel,Black or African American,No Formal Qualifications,Information Systems,Married
A848-F98B,Scot,Yakebovich,Male,25,CA,37,Some Travel,Black or African American,High School,Computer Science,Married
EE7E-F5AC,Nonna,Bagnold,Female,23,CA,19,Some Travel,White,Bachelors,Other,Single
C27A-1115,Alasteir,Muge,Male,25,NY,20,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Computer Science,Married
C57E-6E4F,Tremain,Drakes,Male,24,CA,35,No Travel ,Asian or Asian American,Bachelors,Computer Science,Single
BBB4-89C7,Ilene,Moffat,Non-Binary,25,IL,19,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Divorced
84AD-D566,Ashien,Villa,Female,22,CA,16,Some Travel,American Indian or Alaska Native,Bachelors,Business Studies,Single
26DF-1241,Hebert,Drewes,Male,23,NY,33,Some Travel,White,Bachelors,Economics,Married
4657-FE18,Staford,Perrins,Non-Binary,29,CA,25,Some Travel,American Indian or Alaska Native,High School,Information Systems,Married
D93A-CC98,Arabella,Mont,Female,24,NY,27,Some Travel,White,Masters,Marketing,Single
75CF-67E0,Andra,Stickney,Female,25,NY,12,No Travel ,Black or African American,High School,Information Systems,Divorced
4188-C61D,Fanny,Yoell,Female,22,CA,27,No Travel ,White,No Formal Qualifications,Information Systems,Single
45A4-C1D0,Baxy,Goodliff,Male,22,IL,11,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Divorced
6CC9-81FC,Anatollo,Dake,Male,25,CA,43,No Travel ,White,Bachelors,Computer Science,Single
9283-E971,Meredith,Hansod,Female,40,NY,30,Frequent Traveller,Asian or Asian American,Masters,Marketing ,Married
72A2-1105,Mollee,Hartop,Female,22,NY,36,Some Travel,Black or African American,Bachelors,Marketing,Single
34FB-D8F3,Sheffie,McCrum,Male,25,NY,11,Some Travel,White,High School,Computer Science,Married
65C9-0885,Kain,Libero,Male,25,CA,24,Frequent Traveller,White,No Formal Qualifications,Computer Science,Divorced
42F5-707F,Wilburt,Feldhuhn,Male,23,NY,44,Some Travel,White,Bachelors,Information Systems,Married
03D3-AA88,Mycah,Brolechan,Male,23,NY,8,Some Travel,White,Masters,Other,Married
1A38-1D62,Maurise,Shaxby,Female,24,CA,21,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Divorced
D7C2-EAA5,Camila,Lergan,Female,23,CA,16,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Computer Science,Divorced
6151-4A92,Milicent,Kiossel,Non-Binary,25,CA,29,No Travel ,White,Masters,Computer Science,Single
EA37-AE5E,Freda,Bartolijn,Female,23,IL,5,Some Travel,White,Bachelors,Marketing ,Married
41A7-9C19,Ginevra,Edson,Female,23,NY,8,Some Travel,Mixed or multiple ethnic groups,Masters,Economics,Married
A409-26AC,Agretha,Shakelade,Non-Binary,25,NY,34,Frequent Traveller,Black or African American,No Formal Qualifications,Computer Science,Married
994A-5F84,Vance,Norsworthy,Male,25,CA,44,Some Travel,White,No Formal Qualifications,Technical Degree,Single
0B19-EFB2,Ada,Bynold,Female,39,CA,25,Frequent Traveller,White,Masters,Computer Science,Single
1DC4-97CF,Karee,Cristofvao,Female,25,CA,28,Some Travel,White,Masters,Marketing,Single
07F6-D61B,Jodee,Vala,Female,23,NY,5,Some Travel,White,Bachelors,Information Systems,Divorced
81FF-8D6C,Mireielle,Gabbitis,Female,24,CA,13,Some Travel,Black or African American,Bachelors,Economics,Single
81F1-950F,Sapphire,Prayer,Female,25,NY,26,Some Travel,White,Masters,Computer Science,Divorced
F1B6-31B7,Idette,Connett,Female,25,CA,31,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing ,Married
FB6A-3F11,Ophelia,Cosby,Female,22,CA,21,Frequent Traveller,Mixed or multiple ethnic groups,No Formal Qualifications,Information Systems,Married
DB6B-88DA,Lindie,Oliver-Paull,Female,25,IL,1,Some Travel,Native Hawaiian ,No Formal Qualifications,Information Systems,Married
5F06-D3F6,Calv,Pearcehouse,Male,28,NY,24,No Travel ,White,Masters,Computer Science,Divorced
425F-4D2D,Kimberlyn,Preston,Female,25,CA,30,Some Travel,Mixed or multiple ethnic groups,Masters,Marketing,Divorced
DBF5-E57D,Freeland,Chalcot,Male,25,CA,25,Some Travel,White,Bachelors,Other,Divorced
4C99-E626,Friederike,Wandrey,Female,25,CA,11,No Travel ,Black or African American,Bachelors,Computer Science,Single
C016-FA12,Sofie,Dumphries,Female,25,NY,22,Some Travel,American Indian or Alaska Native,No Formal Qualifications,Marketing,Single
6BE1-09FB,Dino,Bragge,Male,25,CA,29,Some Travel,White,Masters,Marketing,Married
61E2-6540,Holmes,Disdel,Non-Binary,24,CA,7,Some Travel,Black or African American,Masters,Computer Science,Married
FE0F-498F,Jerrie,Juares,Female,22,CA,36,Some Travel,White,Bachelors,Other,Divorced
D91C-815B,Lucille,Balser,Female,22,CA,26,Frequent Traveller,White,High School,Economics,Married
F8D4-3CAB,Lynda,Robken,Non-Binary,23,CA,45,Some Travel,White,Bachelors,Marketing ,Married
21C8-00EC,Geoff,Veschambre,Male,22,IL,37,Some Travel,Asian or Asian American,High School,Information Systems,Divorced
1424-0B0C,Annmaria,Keeler,Female,36,IL,35,No Travel ,White,No Formal Qualifications,Information Systems,Divorced
4C72-E72F,Sharlene,MacGuffog,Female,24,CA,43,Some Travel,White,High School,Economics,Divorced
ABC2-0036,Gerta,Littlewood,Female,24,NY,17,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Married
2BCE-F73C,Mort,Alliston,Male,23,CA,26,Frequent Traveller,Asian or Asian American,Masters,Marketing,Single
D4BE-786C,Hurleigh,Pashenkov,Male,24,NY,3,No Travel ,White,Bachelors,Economics,Single
2EF6-8D96,Lelia,Giles,Female,24,CA,12,Some Travel,White,Masters,Information Systems,Married
E6F7-EF68,Joaquin,Bockmann,Male,22,NY,32,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing ,Married
4862-E40F,Cob,Stewart,Male,46,CA,39,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Single
9591-C955,Kaine,Haukey,Male,24,CA,35,No Travel ,Asian or Asian American,Bachelors,Information Systems,Divorced
E1FE-67B5,Lothaire,Darlow,Non-Binary,25,CA,8,Some Travel,American Indian or Alaska Native,Bachelors,Information Systems,Single
4D59-B831,Nell,Teague,Female,25,CA,14,Some Travel,Other ,No Formal Qualifications,Human Resources,Married
CCE7-36ED,Dwain,Nias,Male,36,NY,11,Some Travel,Asian or Asian American,Bachelors,Computer Science,Married
ACB2-6640,Julee,Corfield,Female,24,CA,16,Some Travel,White,Masters,Marketing ,Divorced
8369-ED26,Randie,Tolliday,Prefer Not To Say,25,NY,19,No Travel ,Asian or Asian American,High School,Information Systems,Divorced
AEEC-804D,Vannie,Kissell,Female,23,NY,24,No Travel ,Mixed or multiple ethnic groups,Masters,Computer Science,Divorced
CAD7-01BE,Marlin,Egdell,Male,47,CA,26,Some Travel,Mixed or multiple ethnic groups,Masters,Marketing,Divorced
4938-402A,Gherardo,Stratiff,Male,24,CA,6,No Travel ,Black or African American,Bachelors,Economics,Divorced
7D95-B5B1,Glenna,Blackston,Female,25,CA,28,Some Travel,White,Masters,Computer Science,Single
7805-8A7C,Agna,Grinnov,Non-Binary,28,CA,15,Some Travel,Native Hawaiian ,Masters,Computer Science,Single
648E-FE5F,Tabb,McInnes,Male,25,CA,11,Some Travel,Black or African American,Bachelors,Marketing ,Single
5634-9D10,Estelle,Chung,Female,25,CA,23,Some Travel,Mixed or multiple ethnic groups,No Formal Qualifications,Information Systems,Single
1147-7E2F,Timotheus,Antowski,Male,22,CA,23,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Single
2DD1-FD7F,Godart,Burgwin,Male,22,CA,3,Some Travel,Other ,Bachelors,Computer Science,Single
682D-8FD8,Maridel,Valentin,Female,25,NY,37,Some Travel,Mixed or multiple ethnic groups,High School,Information Systems,Married
3EAA-95E5,Beatrix,Epelett,Non-Binary,40,CA,40,Some Travel,White,Masters,Computer Science,Divorced
ECC7-B638,Patrice,Boorman,Male,24,NY,44,Frequent Traveller,Black or African American,Bachelors,Marketing,Married
0AF4-EC15,Gwenore,Bernucci,Female,24,CA,33,Some Travel,Native Hawaiian ,Bachelors,Marketing ,Single
66BC-7AC0,Maynord,Trinke,Male,22,NY,33,Frequent Traveller,White,Bachelors,Marketing,Married
503B-AACE,Cherilynn,Swafford,Female,25,CA,10,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Single
BFAF-1ED1,Georges,Hinstridge,Male,24,CA,14,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Computer Science,Divorced
05CD-292D,Buddie,Desforges,Male,24,CA,1,Some Travel,White,Bachelors,Other,Single
C6F6-CDFE,Faythe,Ephson,Female,24,CA,8,Some Travel,White,Masters,Marketing,Married
DCA7-D382,Tynan,Penhall,Male,22,NY,8,Some Travel,White,No Formal Qualifications,Information Systems,Divorced
07F5-A45D,Willdon,Spurgin,Male,24,CA,23,Frequent Traveller,Asian or Asian American,High School,Economics,Single
F72B-49FF,Gerianne,Tidbold,Female,36,CA,14,Some Travel,American Indian or Alaska Native,Bachelors,Business Studies,Married
5919-4ADE,Lelah,Blackney,Female,24,CA,11,Some Travel,White,Bachelors,Computer Science,Married
9723-FED9,Charyl,Bartaletti,Female,24,CA,4,Some Travel,Black or African American,Bachelors,Business Studies,Married
61E5-836E,Frederigo,Wichard,Non-Binary,24,CA,1,Some Travel,White,Bachelors,Business Studies,Divorced
2937-EB65,Jarred,Stoddard,Male,24,CA,16,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing,Single
2A89-93B6,Lissy,Schimek,Female,24,NY,13,Some Travel,White,Masters,Computer Science,Single
2FC6-7ED5,Deena,Deegan,Female,44,CA,29,Frequent Traveller,Mixed or multiple ethnic groups,No Formal Qualifications,Computer Science,Married
7DA1-A202,Gene,Sends,Female,24,CA,18,Some Travel,Mixed or multiple ethnic groups,Masters,Computer Science,Divorced
4875-109B,Molly,Lawdham,Female,23,IL,40,Some Travel,White,Masters,Marketing ,Married
B375-26A9,Teressa,Attewell,Female,24,NY,5,No Travel ,Asian or Asian American,Bachelors,Human Resources,Divorced
7F61-2397,Felicdad,Seakin,Non-Binary,41,CA,26,No Travel ,White,Masters,Computer Science,Married
5839-7AE2,Maxwell,Labrone,Male,25,NY,24,Some Travel,Black or African American,High School,Business Studies,Single
AD1C-2AC5,Phylys,Twede,Female,22,CA,6,No Travel ,White,High School,Information Systems,Divorced
4F28-CFAF,Juditha,Burdell,Female,25,IL,11,Some Travel,Black or African American,Bachelors,Marketing,Single
0FE8-B881,Rockie,Iseton,Male,25,IL,12,Some Travel,Asian or Asian American,Bachelors,Marketing ,Divorced
FAB0-2FF2,Lola,Gatecliffe,Female,22,NY,45,Some Travel,Asian or Asian American,Bachelors,Information Systems,Divorced
12A7-AFD6,Garrek,Riditch,Non-Binary,24,CA,22,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing,Married
7E76-154C,Lorrayne,Pinnington,Female,25,NY,40,Some Travel,White,Bachelors,Business Studies,Married
2F04-931F,Carlyle,Catt,Male,23,CA,25,Some Travel,Mixed or multiple ethnic groups,Bachelors,Business Studies,Single
5B11-3DB3,Melicent,Papworth,Female,24,CA,43,Some Travel,Asian or Asian American,Masters,Economics,Married
7A5A-CC91,Anabal,Parkhouse,Female,23,NY,12,Some Travel,Black or African American,Masters,Marketing,Single
FB1F-9947,Gerianne,Redhouse,Female,23,IL,4,Some Travel,White,Bachelors,Business Studies,Divorced
E72B-64FA,Elnar,Elsby,Male,41,NY,7,Some Travel,Asian or Asian American,Masters,Information Systems,Divorced
0AE7-DDE2,Martyn,Rathke,Male,23,CA,8,Some Travel,White,High School,Information Systems,Married
F80F-29CB,Dalton,Liddicoat,Male,23,CA,5,Some Travel,White,High School,Other,Divorced
6542-3E93,Kelley,Yakovl,Male,25,CA,44,No Travel ,American Indian or Alaska Native,Masters,Information Systems,Married
1914-B934,Kinna,Gaythor,Female,22,NY,19,Frequent Traveller,Mixed or multiple ethnic groups,Bachelors,Marketing ,Single
ADA1-966E,Christian,Tinson,Female,40,CA,29,Some Travel,White,Bachelors,Computer Science,Married
E151-8C7D,Frederica,Crosthwaite,Female,25,NY,24,Some Travel,Mixed or multiple ethnic groups,Masters,Other,Single
7823-0217,Germaine,Clubley,Non-Binary,25,CA,43,Frequent Traveller,White,Masters,Marketing,Married
B148-55FB,Marius,Champkin,Male,38,CA,23,Frequent Traveller,American Indian or Alaska Native,Masters,Computer Science,Single
8EBD-B3E8,Sutherland,Kick,Male,25,IL,14,Some Travel,Black or African American,High School,Computer Science,Single
CEE1-DA0F,Fayth,Sowden,Female,23,CA,23,Some Travel,White,Bachelors,Computer Science,Single
7A2A-0600,Axel,McIlhatton,Male,24,CA,36,Frequent Traveller,White,Bachelors,Computer Science,Divorced
8CC3-0C6A,Vin,Gricewood,Female,24,CA,9,Frequent Traveller,American Indian or Alaska Native,No Formal Qualifications,Marketing ,Married
5AC6-91D4,Terese,Burdess,Female,23,CA,16,Some Travel,White,High School,Information Systems,Married
1FE3-22BF,Jinny,Vannet,Female,25,NY,20,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Married
BDC5-51CF,Wanids,Mace,Female,25,IL,3,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Other,Single
5381-86E4,Walker,Tribble,Male,24,CA,11,Some Travel,White,Bachelors,Computer Science,Single
A161-29FC,Teriann,Clampett,Non-Binary,22,NY,6,Some Travel,White,Bachelors,Business Studies,Married
DB54-E47D,Violet,Pearsall,Female,22,CA,29,Frequent Traveller,Mixed or multiple ethnic groups,High School,Computer Science,Single
4DDB-A84D,Nevins,Quick,Male,46,IL,38,Some Travel,White,Bachelors,Marketing,Married
6376-F58F,Ashil,Kenwrick,Female,22,CA,4,Some Travel,White,High School,Computer Science,Single
82B4-8569,Adrian,Swatman,Male,44,CA,44,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing,Divorced
CDAC-40FE,Gwenora,Fourcade,Female,22,CA,41,Some Travel,Black or African American,Doctorate,Information Systems,Single
A885-BF42,Donavon,Hallet,Male,24,CA,19,Some Travel,White,High School,Computer Science,Single
90EB-69E4,Devan,Ellice,Female,23,CA,31,Some Travel,Asian or Asian American,Bachelors,Computer Science,Single
97F7-5710,Jordan,Kuschke,Female,25,CA,4,Frequent Traveller,Asian or Asian American,Doctorate,Information Systems,Married
A862-3880,Ludvig,Gadman,Male,22,CA,10,Some Travel,Black or African American,Bachelors,Computer Science,Married
B670-21B2,Ellery,Hartopp,Male,24,CA,3,Frequent Traveller,White,Masters,Marketing,Single
D933-AAC4,Tann,Learmouth,Non-Binary,42,CA,33,Some Travel,Asian or Asian American,Masters,Computer Science,Married
FA48-B743,Jorie,Ockland,Non-Binary,21,IL,29,Frequent Traveller,Asian or Asian American,Bachelors,Computer Science,Divorced
4FBA-4591,Sib,Coughan,Female,42,CA,20,Some Travel,Black or African American,Masters,Marketing ,Married
1EEB-ABF7,Stephenie,Cronkshaw,Female,22,IL,31,Some Travel,Asian or Asian American,No Formal Qualifications,Computer Science,Divorced
37EE-004B,Dyan,Boud,Female,22,CA,29,Some Travel,White,Bachelors,Information Systems,Divorced
78C8-02B8,Josepha,Revey,Female,22,CA,26,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Single
0FBB-4ABE,Heywood,Westnage,Male,24,CA,16,Some Travel,American Indian or Alaska Native,Masters,Computer Science,Married
B98B-4689,Mordecai,Tetlow,Non-Binary,22,NY,28,Frequent Traveller,Mixed or multiple ethnic groups,Masters,Marketing ,Married
E676-215C,Fiorenze,Arcase,Female,21,CA,21,No Travel ,White,Bachelors,Marketing ,Married
C2BF-D441,Helen-elizabeth,Randall,Female,47,NY,37,Frequent Traveller,Black or African American,Bachelors,Computer Science,Divorced
656C-09EA,Anna-maria,Diegan,Female,24,NY,20,Some Travel,Black or African American,Bachelors,Information Systems,Married
CF5D-0E32,Fairfax,Leyre,Male,21,CA,36,Frequent Traveller,American Indian or Alaska Native,Bachelors,Computer Science,Divorced
284C-8CB0,Dennison,Mouncey,Male,22,NY,15,Frequent Traveller,American Indian or Alaska Native,Masters,Computer Science,Single
2796-828F,Bar,Dunphy,Male,22,CA,17,No Travel ,Mixed or multiple ethnic groups,Bachelors,Marketing ,Married
0A4E-1A4A,Aloysius,Holdren,Male,22,CA,14,No Travel ,Mixed or multiple ethnic groups,Bachelors,Technical Degree,Single
D471-4BFF,Dew,Jinkinson,Male,24,NY,9,Frequent Traveller,Black or African American,Bachelors,Marketing ,Single
E268-61EB,Dorise,Rossant,Female,21,CA,39,Some Travel,Asian or Asian American,Masters,Computer Science,Married
DE22-FB63,Audrey,Campbell,Female,22,CA,2,Some Travel,Mixed or multiple ethnic groups,No Formal Qualifications,Information Systems,Single
1BCC-100B,Virgil,Howat,Male,49,NY,43,Frequent Traveller,Other ,High School,Computer Science,Divorced
4A0E-3728,Nancy,Summerton,Female,28,IL,4,No Travel ,White,Doctorate,Economics,Married
4FD5-CC71,Sibley,Jeans,Female,22,CA,31,Some Travel,Black or African American,Masters,Information Systems,Married
2A9F-6BD2,Murdock,Shayes,Male,29,NY,39,Some Travel,White,No Formal Qualifications,Marketing,Divorced
FAD6-EAA3,Cyrill,Cowle,Male,23,CA,27,Some Travel,Mixed or multiple ethnic groups,Masters,Information Systems,Divorced
70CB-4A9B,Rivkah,Hurdle,Non-Binary,24,CA,2,Some Travel,Black or African American,No Formal Qualifications,Information Systems,Married
4236-4F51,Nico,Playden,Male,21,CA,42,No Travel ,White,Bachelors,Computer Science,Married
0C6D-2825,Tann,Lettley,Male,21,CA,30,Some Travel,White,Bachelors,Computer Science,Divorced
24DD-6D7C,Leshia,Jenking,Female,24,IL,34,Some Travel,Mixed or multiple ethnic groups,Bachelors,Computer Science,Married
3CFD-6622,Adelina,Bittlestone,Female,40,CA,19,Frequent Traveller,Black or African American,Bachelors,Information Systems,Single
F72A-48DD,Ryley,Piche,Non-Binary,23,CA,7,Some Travel,White,No Formal Qualifications,Information Systems,Single
1799-5B3F,Howey,Woolis,Male,24,CA,21,Some Travel,Black or African American,Masters,Marketing,Married
EDC5-6FB7,Sibelle,Hanse,Female,35,CA,36,Some Travel,Black or African American,Masters,Marketing,Single
8291-DE04,Ring,Miles,Non-Binary,23,CA,26,Frequent Traveller,White,High School,Information Systems,Single
0C37-B7CF,Maximilien,Bodimeade,Male,22,NY,18,Some Travel,White,Masters,Information Systems,Married
E480-FF03,Rod,Durston,Male,22,CA,13,No Travel ,Mixed or multiple ethnic groups,Doctorate,Computer Science,Married
18CE-8F30,Wendy,Bootman,Female,31,CA,38,Some Travel,Black or African American,Doctorate,Marketing,Married
7F5B-92AD,Urbano,Hinckes,Male,27,CA,43,Some Travel,White,Masters,Computer Science,Single
676C-C884,Ettie,Watt,Female,24,IL,17,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Married
B56D-46CE,Caria,Ingerman,Female,36,IL,20,Some Travel,Mixed or multiple ethnic groups,Masters,Economics,Divorced
6B5B-8080,Maxie,Housego,Female,24,CA,26,Frequent Traveller,Native Hawaiian ,Masters,Other,Divorced
C62F-44EF,Valeda,Napier,Female,39,CA,25,Frequent Traveller,Black or African American,Bachelors,Economics,Married
1E4A-5810,Eryn,Fern,Female,35,CA,28,Frequent Traveller,Mixed or multiple ethnic groups,Bachelors,Computer Science,Single
3EDA-3BDE,Raynard,Revie,Male,31,CA,19,Some Travel,White,No Formal Qualifications,Information Systems,Single
7EF0-2BF4,Ulrike,Seakes,Female,40,NY,5,Some Travel,White,Masters,Marketing ,Married
3DCC-7FA4,Sherrie,Chantler,Female,34,CA,30,Frequent Traveller,Mixed or multiple ethnic groups,High School,Marketing ,Married
E8EF-FA89,Melvin,Bansal,Male,24,CA,33,Some Travel,White,Bachelors,Computer Science,Married
3A96-07A5,Teena,Nassey,Female,24,CA,14,No Travel ,Black or African American,Bachelors,Marketing ,Divorced
AE73-B863,Jeffry,Wastling,Male,32,NY,15,Some Travel,Mixed or multiple ethnic groups,Masters,Technical Degree,Married
C8FA-B6FE,Galen,Kabos,Male,23,CA,30,Some Travel,Mixed or multiple ethnic groups,Masters,Information Systems,Single
7269-88EC,Cristi,Belchem,Female,28,CA,31,Frequent Traveller,White,No Formal Qualifications,Other,Single
3E3B-681D,Franz,Brighouse,Male,23,CA,30,Some Travel,White,High School,Information Systems,Single
7054-B62C,Kain,Scoates,Male,33,CA,32,Frequent Traveller,Black or African American,No Formal Qualifications,Computer Science,Married
9756-3EAB,Haley,Veld,Female,22,IL,21,Some Travel,Black or African American,Bachelors,Computer Science,Single
4304-4B4E,Lonni,McConnel,Female,29,NY,8,Some Travel,White,Bachelors,Marketing,Married
4CA1-F139,Rockwell,Draysay,Male,24,NY,34,Frequent Traveller,Black or African American,High School,Computer Science,Single
8892-77D8,Rodrique,Rohlfing,Male,35,CA,29,Some Travel,Mixed or multiple ethnic groups,Bachelors,Information Systems,Divorced
D061-5CAD,Bengt,Smythin,Male,22,CA,25,No Travel ,White,Masters,Business Studies,Single
BD94-98E0,Darrin,Roo,Male,21,CA,37,Frequent Traveller,American Indian or Alaska Native,Masters,Other,Married
2C0F-AAE2,Norton,Rigolle,Non-Binary,35,CA,19,Some Travel,American Indian or Alaska Native,High School,Information Systems,Married
ABB0-9B03,Josi,Ogilvy,Female,21,NY,44,Some Travel,Black or African American,Masters,Computer Science,Married
F2BA-F63A,Delbert,Holby,Male,21,IL,21,Some Travel,Black or African American,Masters,Marketing ,Married
6543-091E,Balduin,Vonasek,Male,24,CA,42,No Travel ,White,Masters,Computer Science,Married
EAB1-2EB2,Giacinta,Keasey,Female,21,CA,8,Some Travel,American Indian or Alaska Native,Bachelors,Business Studies,Single
1158-9E23,Delly,Costerd,Female,41,CA,22,Some Travel,White,Bachelors,Computer Science,Single
3476-CA56,Minette,Florey,Female,24,CA,16,Some Travel,White,Bachelors,Economics,Single
4CD7-B91C,Jaime,Luca,Male,21,CA,43,Some Travel,White,High School,Computer Science,Single
6BAB-8D77,Josh,Tomczykowski,Male,35,CA,8,Some Travel,Black or African American,Masters,Computer Science,Married
FADC-21F2,Barbra,Lanceter,Female,24,CA,25,No Travel ,White,High School,Computer Science,Married
2E25-987F,Roseann,Blueman,Female,24,CA,45,Some Travel,Asian or Asian American,Bachelors,Information Systems,Married
9E8E-F2FF,Dix,Presley,Female,24,CA,10,No Travel ,Mixed or multiple ethnic groups,Masters,Marketing,Married
2637-BDCD,Davin,Nutley,Male,21,IL,35,Some Travel,Black or African American,Bachelors,Computer Science,Divorced
342B-0932,Giorgio,Ginger,Male,21,CA,18,Some Travel,Asian or Asian American,High School,Computer Science,Married
ACA5-348E,Theodoric,Mateo,Male,22,CA,8,Some Travel,Black or African American,Bachelors,Computer Science,Single
6DEB-F440,Viviene,Vanezis,Non-Binary,21,CA,41,Some Travel,Black or African American,Bachelors,Computer Science,Single
354B-3BC6,Luci,Penburton,Female,21,NY,4,Some Travel,White,Bachelors,Business Studies,Single
C95B-FE97,Ira,Rivelon,Male,21,CA,40,Some Travel,White,Bachelors,Business Studies,Married
EB81-3E51,Laetitia,Muccino,Female,41,CA,18,Some Travel,Mixed or multiple ethnic groups,Masters,Information Systems,Married
